AUTH_CDT,MERCH_CAT_CD,TRAN_FRAUD,ZIP_CD,ECI_IND,APPROVED_AMT,DECLINE_RES1,AUTH_CD,ADFLAG,MCC_Description,ECI_Description,TRAN_FRAUD_N,TRAN_FRAUD_Y,ADFLAG_BINARY
2023-12-16,4816,N,L3X3B,0,27.15,7,08341E,decline,Prepaid Telephone Cards,Authentication Failed/Unavailable,1,0,0
2023-12-16,4816,N,L3X3B,6,19.09,0,06877E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-17,4816,N,L3X3B,6,31.63,0,03710E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-22,5814,N,L3X3B,0,10.0,0,01490E,approved,Fast Food Restaurants,Authentication Failed/Unavailable,1,0,1
2024-01-10,5812,N,L3X3B,6,26.3,0,00117E,approved,Restaurants,Authentication Attempted,1,0,1
2024-01-16,9399,N,L3X3B,0,90.0,0,06706E,approved,Government Services - Not Elsewhere Classified,Authentication Failed/Unavailable,1,0,1
2024-01-22,7523,N,L3X3B,0,5.5,0,00416E,approved,Parking Lots and Garages,Authentication Failed/Unavailable,1,0,1
2024-01-29,7523,N,L3X3B,0,3.75,0,06244E,approved,Parking Lots and Garages,Authentication Failed/Unavailable,1,0,1
2023-11-04,5734,N,L7A4M,0,0.9,48,0,decline,Computer Software Stores,Authentication Failed/Unavailable,1,0,0
2023-11-04,5734,N,L7A4M,0,2.23,48,0,decline,Computer Software Stores,Authentication Failed/Unavailable,1,0,0
2023-11-05,5734,N,L7A4M,0,20.74,48,0,decline,Computer Software Stores,Authentication Failed/Unavailable,1,0,0
2023-11-05,5817,N,L7A4M,0,11.33,48,0,decline,Delicatessens,Authentication Failed/Unavailable,1,0,0
2023-11-06,5734,N,L7A4M,0,17.3,48,0,decline,Computer Software Stores,Authentication Failed/Unavailable,1,0,0
2023-11-06,5734,N,L7A4M,0,8.51,48,0,decline,Computer Software Stores,Authentication Failed/Unavailable,1,0,0
2023-11-07,5734,N,L7A4M,0,9.78,48,0,decline,Computer Software Stores,Authentication Failed/Unavailable,1,0,0
2023-11-14,4812,N,L7A4M,0,27.52,0,09767E,approved,Telegraph Services,Authentication Failed/Unavailable,1,0,1
2023-11-16,5814,N,L7A4M,7,5.0,0,02555E,approved,Fast Food Restaurants,Authentication Failed/Unavailable,1,0,1
2023-12-05,4816,N,L7A4M,6,23.61,0,01253E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-08,5814,N,L7A4M,2,11.29,8997,06182E,approved,Fast Food Restaurants,Authentication Successful,1,0,1
2023-12-14,4812,N,L7A4M,0,27.52,0,04228E,approved,Telegraph Services,Authentication Failed/Unavailable,1,0,1
2023-12-15,5814,N,L7A4M,2,20.03,8997,08904E,approved,Fast Food Restaurants,Authentication Successful,1,0,1
2023-12-15,5814,N,L7A4M,7,25.0,0,06133E,approved,Fast Food Restaurants,Authentication Failed/Unavailable,1,0,1
2023-12-15,5812,N,L7A4M,2,55.46,8997,08952E,approved,Restaurants,Authentication Successful,1,0,1
2023-12-19,5814,N,L7A4M,7,10.0,0,05033E,approved,Fast Food Restaurants,Authentication Failed/Unavailable,1,0,1
2023-12-29,5814,N,L7A4M,2,44.91,8997,03165E,approved,Fast Food Restaurants,Authentication Successful,1,0,1
2023-12-31,4816,N,L7A4M,0,9.91,7,00834E,decline,Prepaid Telephone Cards,Authentication Failed/Unavailable,1,0,0
2023-12-31,4816,N,L7A4M,6,27.39,48,0,decline,Prepaid Telephone Cards,Authentication Attempted,1,0,0
2023-12-31,4816,N,L7A4M,6,17.96,0,03113E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-13,4812,N,L7A4M,0,27.52,0,03852E,approved,Telegraph Services,Authentication Failed/Unavailable,1,0,1
2024-01-26,5814,N,L7A4M,2,41.3,8997,02421E,approved,Fast Food Restaurants,Authentication Successful,1,0,1
2024-01-27,5814,N,L7A4M,2,11.1,48,0,decline,Fast Food Restaurants,Authentication Successful,1,0,0
2024-01-31,4816,N,L7A4M,6,18.21,0,08450E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-18,4899,N,L7C1R,7,18.63,0,00348E,approved,"Cable, Satellite, and Other Pay Television and Radio Services",Authentication Failed/Unavailable,1,0,1
2023-11-23,8999,N,L7C1R,0,1.49,7,06807E,decline,Services - Not Elsewhere Classified,Authentication Failed/Unavailable,1,0,0
2023-11-23,8999,N,L7C1R,0,14.08,124,0,decline,Services - Not Elsewhere Classified,Authentication Failed/Unavailable,1,0,0
2023-11-23,8999,N,L7C1R,0,22.85,207,0,decline,Services - Not Elsewhere Classified,Authentication Failed/Unavailable,1,0,0
2023-11-23,8999,N,L7C1R,2,6.29,207,0,decline,Services - Not Elsewhere Classified,Authentication Successful,1,0,0
2023-11-23,8999,N,L7C1R,2,19.85,124,0,decline,Services - Not Elsewhere Classified,Authentication Successful,1,0,0
2023-11-23,8999,N,L7C1R,0,23.47,124,0,decline,Services - Not Elsewhere Classified,Authentication Failed/Unavailable,1,0,0
2023-11-23,8999,N,L7C1R,0,26.8,207,0,decline,Services - Not Elsewhere Classified,Authentication Failed/Unavailable,1,0,0
2023-11-23,8999,N,L7C1R,2,6.37,124,0,decline,Services - Not Elsewhere Classified,Authentication Successful,1,0,0
2023-11-23,8999,N,L7C1R,2,24.62,207,0,decline,Services - Not Elsewhere Classified,Authentication Successful,1,0,0
2023-11-26,5621,N,L7C1R,6,84.02,0,07217E,approved,Women's Clothing Stores,Authentication Attempted,1,0,1
2023-11-28,5812,N,L7C1R,6,65.33,0,00822E,approved,Restaurants,Authentication Attempted,1,0,1
2023-11-28,5812,N,L7C1R,7,5.0,0,00758E,approved,Restaurants,Authentication Failed/Unavailable,1,0,1
2023-11-29,4812,N,L7C1R,0,21.27,7,09944E,decline,Telegraph Services,Authentication Failed/Unavailable,1,0,0
2023-11-29,4812,N,L7C1R,6,20.0,0,00665E,approved,Telegraph Services,Authentication Attempted,1,0,1
2023-12-18,4899,N,L7C1R,7,18.63,0,05140E,approved,"Cable, Satellite, and Other Pay Television and Radio Services",Authentication Failed/Unavailable,1,0,1
2023-12-22,5812,N,L7C1R,6,29.13,0,05477E,approved,Restaurants,Authentication Attempted,1,0,1
2023-12-23,5812,N,L7C1R,6,1.0,0,06601E,approved,Restaurants,Authentication Attempted,1,0,1
2024-01-04,5641,N,L7C1R,6,41.99,0,09104E,approved,Men’s Clothing Stores,Authentication Attempted,1,0,1
2024-01-18,4899,N,L7C1R,7,18.63,0,04026E,approved,"Cable, Satellite, and Other Pay Television and Radio Services",Authentication Failed/Unavailable,1,0,1
2023-11-01,3009,N,V6A4G,0,27.52,8997,08323E,approved,Airlines,Authentication Failed/Unavailable,1,0,1
2023-11-04,6300,N,V6A4G,0,37.92,0,06342E,approved,"Insurance Sales, Underwriting, and Premiums",Authentication Failed/Unavailable,1,0,1
2023-11-04,5818,N,V6A4G,0,10.49,8997,06063E,approved,"Cafeterias, Coffee Shops, Donuts",Authentication Failed/Unavailable,1,0,1
2023-11-04,4722,N,V6A4G,0,27.52,8997,09331E,approved,Travel Agencies and Tour Operators,Authentication Failed/Unavailable,1,0,1
2023-11-04,4812,N,V6A4G,0,14.98,7,05427E,decline,Telegraph Services,Authentication Failed/Unavailable,1,0,0
2023-11-04,6300,N,V6A4G,0,26.79,7,03125E,decline,"Insurance Sales, Underwriting, and Premiums",Authentication Failed/Unavailable,1,0,0
2023-11-15,4812,N,V6A4G,0,128.8,8997,05348E,approved,Telegraph Services,Authentication Failed/Unavailable,1,0,1
2023-11-20,4789,N,V6A4G,0,14.94,0,04652E,approved,Transportation Services,Authentication Failed/Unavailable,1,0,1
2023-11-20,7512,N,V6A4G,0,1.0,0,01408E,approved,Car Rental Agencies,Authentication Failed/Unavailable,1,0,1
2023-11-20,7512,N,V6A4G,0,18.43,7,05243E,decline,Car Rental Agencies,Authentication Failed/Unavailable,1,0,0
2023-11-24,5499,N,V6A4G,0,106.65,9004,02138E,approved,Miscellaneous Food Stores,Authentication Failed/Unavailable,1,0,1
2023-11-24,5719,N,V6A4G,0,27.52,9004,00982E,approved,Furniture and Home Furnishings Stores,Authentication Failed/Unavailable,1,0,1
2023-11-24,4816,N,V6A4G,0,21.14,7,08205E,decline,Prepaid Telephone Cards,Authentication Failed/Unavailable,1,0,0
2023-11-24,4816,N,V6A4G,0,9.8,7,03165E,decline,Prepaid Telephone Cards,Authentication Failed/Unavailable,1,0,0
2023-11-24,4816,N,V6A4G,6,94.07,0,07656E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-26,5941,N,V6A4G,0,27.52,9004,00375E,approved,Sporting Goods Stores,Authentication Failed/Unavailable,1,0,1
2023-11-26,4816,N,V6A4G,6,49.18,0,01023E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-02,6300,N,V6A4G,0,43.64,0,02253E,approved,"Insurance Sales, Underwriting, and Premiums",Authentication Failed/Unavailable,1,0,1
2023-12-02,7999,N,V6A4G,0,27.52,8997,06715E,approved,Recreational Services,Authentication Failed/Unavailable,1,0,1
2023-12-04,5818,N,V6A4G,0,10.49,9004,09107E,approved,"Cafeterias, Coffee Shops, Donuts",Authentication Failed/Unavailable,1,0,1
2023-12-04,6300,N,V6A4G,0,27.52,8997,08041E,approved,"Insurance Sales, Underwriting, and Premiums",Authentication Failed/Unavailable,1,0,1
2023-12-10,4789,N,V6A4G,0,12.63,0,05753E,approved,Transportation Services,Authentication Failed/Unavailable,1,0,1
2023-12-12,5621,N,V6A4G,0,67.15,0,05206E,approved,Women's Clothing Stores,Authentication Failed/Unavailable,1,0,1
2023-12-12,8699,N,V6A4G,0,27.52,8997,09755E,approved,Membership Organizations,Authentication Failed/Unavailable,1,0,1
2023-12-15,4789,N,V6A4G,0,12.63,0,02779E,approved,Transportation Services,Authentication Failed/Unavailable,1,0,1
2023-12-16,4789,N,V6A4G,0,11.47,0,08693E,approved,Transportation Services,Authentication Failed/Unavailable,1,0,1
2023-12-25,4121,N,V6A4G,0,4.35,7,08373E,decline,Taxi Services,Authentication Failed/Unavailable,1,0,0
2024-01-01,7991,N,V6A4G,0,27.52,8997,00107E,approved,Tourist Attractions,Authentication Failed/Unavailable,1,0,1
2024-01-02,6300,N,V6A4G,0,43.64,0,05720E,approved,"Insurance Sales, Underwriting, and Premiums",Authentication Failed/Unavailable,1,0,1
2024-01-04,5818,N,V6A4G,0,10.49,9004,08070E,approved,"Cafeterias, Coffee Shops, Donuts",Authentication Failed/Unavailable,1,0,1
2024-01-04,4789,N,V6A4G,0,21.89,0,03652E,approved,Transportation Services,Authentication Failed/Unavailable,1,0,1
2024-01-04,4789,N,V6A4G,0,23.04,0,03382E,approved,Transportation Services,Authentication Failed/Unavailable,1,0,1
2024-01-07,4789,N,V6A4G,0,23.04,0,04138E,approved,Transportation Services,Authentication Failed/Unavailable,1,0,1
2024-01-07,4789,N,V6A4G,0,23.04,0,08619E,approved,Transportation Services,Authentication Failed/Unavailable,1,0,1
2024-01-08,4789,N,V6A4G,0,23.04,0,08962E,approved,Transportation Services,Authentication Failed/Unavailable,1,0,1
2024-01-09,4511,N,V6A4G,0,113.81,8997,09318E,approved,"Airlines, Air Carriers",Authentication Failed/Unavailable,1,0,1
2024-01-09,3180,N,V6A4G,0,27.52,8997,00214E,approved,"Airlines, Air Carriers",Authentication Failed/Unavailable,1,0,1
2024-01-11,9399,N,V6A4G,0,53.78,0,03683E,approved,Government Services - Not Elsewhere Classified,Authentication Failed/Unavailable,1,0,1
2024-01-11,7011,N,V6A4G,0,2.9,7,09376E,decline,"Lodging - Hotels, Motels",Authentication Failed/Unavailable,1,0,0
2024-01-11,4722,N,V6A4G,0,16.12,7,05010E,decline,Travel Agencies and Tour Operators,Authentication Failed/Unavailable,1,0,0
2024-01-11,9399,N,V6A4G,0,53.78,0,02264E,approved,Government Services - Not Elsewhere Classified,Authentication Failed/Unavailable,1,0,1
2024-01-12,4789,N,V6A4G,0,20.33,7,06235E,decline,Transportation Services,Authentication Failed/Unavailable,1,0,0
2024-01-12,4789,N,V6A4G,0,3.91,7,06789E,decline,Transportation Services,Authentication Failed/Unavailable,1,0,0
2024-01-12,4789,N,V6A4G,6,1.34,0,07003E,approved,Transportation Services,Authentication Attempted,1,0,1
2024-01-13,4722,N,V6A4G,0,27.52,9004,02304E,approved,Travel Agencies and Tour Operators,Authentication Failed/Unavailable,1,0,1
2024-01-13,4722,N,V6A4G,0,0.79,0,03781E,approved,Travel Agencies and Tour Operators,Authentication Failed/Unavailable,1,0,1
2024-01-19,4722,N,V6A4G,0,7.97,7,01764E,decline,Travel Agencies and Tour Operators,Authentication Failed/Unavailable,1,0,0
2024-01-19,4722,N,V6A4G,0,27.52,0,01969E,approved,Travel Agencies and Tour Operators,Authentication Failed/Unavailable,1,0,1
2024-01-21,5941,N,V6A4G,0,25.32,7,05225E,decline,Sporting Goods Stores,Authentication Failed/Unavailable,1,0,0
2024-01-21,5941,N,V6A4G,0,27.52,0,05273E,approved,Sporting Goods Stores,Authentication Failed/Unavailable,1,0,1
2024-01-22,4722,N,V6A4G,0,12.65,7,00593E,decline,Travel Agencies and Tour Operators,Authentication Failed/Unavailable,1,0,0
2024-01-31,4121,N,V6A4G,0,1.79,7,08354E,decline,Taxi Services,Authentication Failed/Unavailable,1,0,0
2024-01-31,4121,N,V6A4G,0,9.33,0,08560E,approved,Taxi Services,Authentication Failed/Unavailable,1,0,1
2023-11-26,7372,N,J2B0W,0,39.77,0,02562E,approved,Computer Programming,Authentication Failed/Unavailable,1,0,1
2023-11-29,4812,N,J2B0W,0,23.86,7,01102E,decline,Telegraph Services,Authentication Failed/Unavailable,1,0,0
2023-11-29,4812,N,J2B0W,0,27.52,8997,01330E,approved,Telegraph Services,Authentication Failed/Unavailable,1,0,1
2023-12-24,5968,N,J2B0W,0,27.52,0,01248E,approved,Direct Marketing - Other Direct Marketers,Authentication Failed/Unavailable,1,0,1
2023-12-26,7372,N,J2B0W,0,38.47,0,04077E,approved,Computer Programming,Authentication Failed/Unavailable,1,0,1
2024-01-02,5945,N,J2B0W,0,49.94,0,01605E,approved,"Hobby, Toy, and Game Stores",Authentication Failed/Unavailable,1,0,1
2024-01-05,4812,N,J2B0W,0,9.36,7,09676E,decline,Telegraph Services,Authentication Failed/Unavailable,1,0,0
2024-01-05,4812,N,J2B0W,0,27.52,8997,01116E,approved,Telegraph Services,Authentication Failed/Unavailable,1,0,1
2024-01-26,5816,N,J2B0W,7,90.83,0,07443E,approved,Fast Food Restaurants,Authentication Failed/Unavailable,1,0,1
2024-01-26,7372,N,J2B0W,0,39.18,0,00264E,approved,Computer Programming,Authentication Failed/Unavailable,1,0,1
2024-01-27,4812,N,J2B0W,0,17.76,7,05564E,decline,Telegraph Services,Authentication Failed/Unavailable,1,0,0
2024-01-27,4812,N,J2B0W,0,27.52,8997,05723E,approved,Telegraph Services,Authentication Failed/Unavailable,1,0,1
2023-11-19,5812,N,L5N7P,2,43.44,8997,01341E,approved,Restaurants,Authentication Successful,1,0,1
2023-10-31,4111,N,M5V0N,2,27.52,8997,08726E,approved,Transportation Services,Authentication Successful,1,0,1
2023-11-03,3009,N,M5V0N,0,31.5,0,04036E,approved,Airlines,Authentication Failed/Unavailable,1,0,1
2023-11-09,4899,N,M5V0N,7,23.72,0,09150E,approved,"Cable, Satellite, and Other Pay Television and Radio Services",Authentication Failed/Unavailable,1,0,1
2023-11-12,5818,N,M5V0N,7,7.33,8997,04724E,approved,"Cafeterias, Coffee Shops, Donuts",Authentication Failed/Unavailable,1,0,1
2023-11-13,5734,N,M5V0N,0,31.27,0,09266E,approved,Computer Software Stores,Authentication Failed/Unavailable,1,0,1
2023-11-13,4812,N,M5V0N,0,67.8,0,05190E,approved,Telegraph Services,Authentication Failed/Unavailable,1,0,1
2023-11-15,8398,N,M5V0N,0,50.85,0,01580E,approved,Charitable and Social Service Organizations,Authentication Failed/Unavailable,1,0,1
2023-11-17,5818,N,M5V0N,0,14.11,8997,06027E,approved,"Cafeterias, Coffee Shops, Donuts",Authentication Failed/Unavailable,1,0,1
2023-11-17,4814,N,M5V0N,0,88.33,0,09050E,approved,Telecommunication Services,Authentication Failed/Unavailable,1,0,1
2023-11-19,5818,N,M5V0N,0,4.51,8997,01709E,approved,"Cafeterias, Coffee Shops, Donuts",Authentication Failed/Unavailable,1,0,1
2023-11-22,5812,N,M5V0N,6,37.0,0,03373E,approved,Restaurants,Authentication Attempted,1,0,1
2023-11-23,7399,N,M5V0N,0,37.0,0,09068E,approved,Business Services,Authentication Failed/Unavailable,1,0,1
2023-11-23,4900,N,M5V0N,0,127.29,8997,03094E,approved,Utilities,Authentication Failed/Unavailable,1,0,1
2023-11-23,7399,N,M5V0N,0,2.23,0,03119E,approved,Business Services,Authentication Failed/Unavailable,1,0,1
2023-11-24,5499,N,M5V0N,0,116.26,9004,07409E,approved,Miscellaneous Food Stores,Authentication Failed/Unavailable,1,0,1
2023-11-24,5691,N,M5V0N,0,131.8,9004,06355E,approved,Men’s and Boys’ Clothing Stores,Authentication Failed/Unavailable,1,0,1
2023-11-24,4111,N,M5V0N,2,4.9,8997,05850E,approved,Transportation Services,Authentication Successful,1,0,1
2023-11-26,5732,N,M5V0N,0,17.85,7,05417E,decline,Electronics Stores,Authentication Failed/Unavailable,1,0,0
2023-11-26,4511,N,M5V0N,0,27.52,8997,09432E,approved,"Airlines, Air Carriers",Authentication Failed/Unavailable,1,0,1
2023-11-26,5732,N,M5V0N,2,90.39,9009,03341E,approved,Electronics Stores,Authentication Successful,1,0,1
2023-12-01,4111,N,M5V0N,2,27.52,8997,08544E,approved,Transportation Services,Authentication Successful,1,0,1
2023-12-02,5735,N,M5V0N,2,17.52,7,03451E,decline,Record Stores,Authentication Successful,1,0,0
2023-12-06,5611,N,M5V0N,0,56.5,0,03662E,approved,Men’s Clothing Stores,Authentication Failed/Unavailable,1,0,1
2023-12-09,4899,N,M5V0N,7,23.72,0,05580E,approved,"Cable, Satellite, and Other Pay Television and Radio Services",Authentication Failed/Unavailable,1,0,1
2023-12-09,4121,N,M5V0N,6,11.73,0,09447E,approved,Taxi Services,Authentication Attempted,1,0,1
2023-12-09,4121,N,M5V0N,6,14.73,0,05114E,approved,Taxi Services,Authentication Attempted,1,0,1
2023-12-12,5818,N,M5V0N,7,7.33,9004,06348E,approved,"Cafeterias, Coffee Shops, Donuts",Authentication Failed/Unavailable,1,0,1
2023-12-13,5734,N,M5V0N,7,30.79,0,07259E,approved,Computer Software Stores,Authentication Failed/Unavailable,1,0,1
2023-12-13,4812,N,M5V0N,0,99.44,0,08072E,approved,Telegraph Services,Authentication Failed/Unavailable,1,0,1
2023-12-15,8398,N,M5V0N,0,50.85,0,06231E,approved,Charitable and Social Service Organizations,Authentication Failed/Unavailable,1,0,1
2023-12-17,4814,N,M5V0N,0,39.62,0,02664E,approved,Telecommunication Services,Authentication Failed/Unavailable,1,0,1
2023-12-17,5818,N,M5V0N,7,14.11,9004,06302E,approved,"Cafeterias, Coffee Shops, Donuts",Authentication Failed/Unavailable,1,0,1
2023-12-19,5735,N,M5V0N,7,4.51,0,01392E,approved,Record Stores,Authentication Failed/Unavailable,1,0,1
2023-12-22,4900,N,M5V0N,0,116.94,8997,03036E,approved,Utilities,Authentication Failed/Unavailable,1,0,1
2023-12-22,7399,N,M5V0N,0,2.05,0,03063E,approved,Business Services,Authentication Failed/Unavailable,1,0,1
2024-01-01,4121,N,M5V0N,2,14.63,7,00532E,decline,Taxi Services,Authentication Successful,1,0,0
2024-01-01,4121,N,M5V0N,0,45.82,0,00720E,approved,Taxi Services,Authentication Failed/Unavailable,1,0,1
2024-01-01,4111,N,M5V0N,2,27.52,8997,06390E,approved,Transportation Services,Authentication Successful,1,0,1
2024-01-01,5812,N,M5V0N,2,32.15,8997,00345E,approved,Restaurants,Authentication Successful,1,0,1
2024-01-02,4121,N,M5V0N,0,10.0,0,09311E,approved,Taxi Services,Authentication Failed/Unavailable,1,0,1
2024-01-02,7399,N,M5V0N,0,11.95,0,04059E,approved,Business Services,Authentication Failed/Unavailable,1,0,1
2024-01-02,4112,N,M5V0N,2,27.52,8997,01715E,approved,Passenger Railways,Authentication Successful,1,0,1
2024-01-04,5948,N,M5V0N,0,67.79,0,06771E,approved,Luggage and Leather Goods Stores,Authentication Failed/Unavailable,1,0,1
2024-01-05,5814,N,M5V0N,2,15.0,8997,00491E,approved,Fast Food Restaurants,Authentication Successful,1,0,1
2024-01-05,5812,N,M5V0N,2,23.04,8997,08987E,approved,Restaurants,Authentication Successful,1,0,1
2024-01-06,5818,N,M5V0N,0,112.99,9004,00825E,approved,"Cafeterias, Coffee Shops, Donuts",Authentication Failed/Unavailable,1,0,1
2024-01-07,7399,N,M5V0N,0,27.52,9004,09725E,approved,Business Services,Authentication Failed/Unavailable,1,0,1
2024-01-08,5944,N,M5V0N,0,75.8,0,02772E,approved,Jewelry Stores,Authentication Failed/Unavailable,1,0,1
2024-01-09,4899,N,M5V0N,7,23.72,0,07587E,approved,"Cable, Satellite, and Other Pay Television and Radio Services",Authentication Failed/Unavailable,1,0,1
2024-01-12,5818,N,M5V0N,7,7.33,9004,09081E,approved,"Cafeterias, Coffee Shops, Donuts",Authentication Failed/Unavailable,1,0,1
2024-01-12,5818,N,M5V0N,7,102.82,9004,07034E,approved,"Cafeterias, Coffee Shops, Donuts",Authentication Failed/Unavailable,1,0,1
2024-01-13,5734,N,M5V0N,7,30.38,0,02449E,approved,Computer Software Stores,Authentication Failed/Unavailable,1,0,1
2024-01-13,5971,N,M5V0N,0,27.52,8997,00795E,approved,Jewelry and Watch Stores,Authentication Failed/Unavailable,1,0,1
2024-01-13,4812,N,M5V0N,0,79.44,0,05651E,approved,Telegraph Services,Authentication Failed/Unavailable,1,0,1
2024-01-15,8398,N,M5V0N,0,50.85,0,07574E,approved,Charitable and Social Service Organizations,Authentication Failed/Unavailable,1,0,1
2024-01-17,4814,N,M5V0N,0,74.12,0,00351E,approved,Telecommunication Services,Authentication Failed/Unavailable,1,0,1
2024-01-17,5818,N,M5V0N,7,14.11,9004,06519E,approved,"Cafeterias, Coffee Shops, Donuts",Authentication Failed/Unavailable,1,0,1
2024-01-17,5812,N,M5V0N,2,9.25,7,08779E,decline,Restaurants,Authentication Successful,1,0,0
2024-01-19,5735,N,M5V0N,7,4.51,0,00102E,approved,Record Stores,Authentication Failed/Unavailable,1,0,1
2024-01-20,5977,N,M5V0N,2,59.89,8997,01564E,approved,"Cosmetics, Beauty Supplies",Authentication Successful,1,0,1
